,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
96,Well_no_5,2125,1225,3063.7,0.1410799999999999,104.9706550774704,7215770.521000002,Shaly sandstone,1.6222358148141125,4133.086125765399,27.711682580295225,1734.091824792275,4.67508614248549,0.3333
97,Well_no_5,2125,1225,3064.2,0.15133,137.16270301639454,7294261.194,Sandstone,2.0580044754975457,3836.492597201253,26.22254319459777,1815.715875382273,4.601592459369692,0.0
98,Well_no_5,2125,1225,3064.7,0.15298,133.85987468000388,7257518.818,Sandstone,2.1355205154562364,3687.907364586983,29.044490012194302,1647.3685865208936,5.7954252467444825,0.0
99,Well_no_5,2125,1225,3065.2,0.06913,51.96153690425372,7780547.545,Shale,1.924676985351757,3643.583074212104,25.551429671172002,1738.80499731565,5.2078516027437765,1.0
980,Well_no_50,4375,3625,3047.51,0.1614799999999999,177.10295073949857,7228932.243,Sandstone,2.3817353022351875,2538.602745753009,23.39535736010477,1846.2033520138068,7.242716320359995,0.0
981,Well_no_50,4375,3625,3048.01,0.1664,232.82427837146764,7222607.837,Sandstone,1.6647808167021607,4130.311825887642,30.87462882321799,1601.5420955885038,4.653473075871651,0.0
982,Well_no_50,4375,3625,3048.51,0.16923,214.94222794993541,6870490.965,Sandstone,1.2992101822221733,4895.269941015669,31.133841203188272,1668.6693937829243,2.564575400647889,0.0
983,Well_no_50,4375,3625,3049.01,0.16976,213.8940548782935,6810574.469,Sandstone,2.062608655890944,3505.974269074006,25.353287706799986,1634.377375945406,5.477883418896134,0.0
984,Well_no_50,4375,3625,3049.51,0.05914,24.615740212292135,7932126.712999999,Sandy shale,3.28827517362554,2110.4798542808094,18.72903211474041,1645.9128403772022,8.908033062206911,0.6667
985,Well_no_50,4375,3625,3050.01,0.05367,,,Sandy shale,3.5285165834247896,2355.733990100689,19.581441496848143,,11.290328856756446,0.6667
986,Well_no_50,4375,3625,3050.51,0.12188,51.807262758806715,7410367.142999997,Shaly sandstone,1.9606466729057903,3274.737350600812,21.02578810084699,1734.2458887249709,4.740055910388207,0.3333
987,Well_no_50,4375,3625,3051.01,0.13627,82.72482165598748,7258453.691293517,Shaly sandstone,1.7558038386597,4243.856364583201,29.643183977806277,1560.4564087503184,4.275424843927612,0.3333
988,Well_no_50,4375,3625,3051.51,0.14209,81.1344020126607,7586378.32,Shaly sandstone,2.0996948871166703,3296.470351274512,28.21637520383881,1515.6445145040216,4.087394271947218,0.3333
989,Well_no_50,4375,3625,3052.01,0.13693,84.48144476940776,7075099.9810000025,Sandstone,1.7982160556713482,3776.309351940197,25.64348221871208,1659.6992790338174,5.739382137437742,0.0
990,Well_no_50,4375,3625,3052.51,0.14486,123.31408171886939,7145343.171,Sandstone,2.0730575959584785,3706.4605157395904,23.704065842726912,1725.2587225025652,7.791524572485311,0.0
991,Well_no_50,4375,3625,3053.01,0.06694,42.274895333861274,7720172.9337623585,Sandy shale,3.396867416507594,2458.7963274664207,16.658090254081785,1574.314495572818,10.724821663051763,0.6667
992,Well_no_50,4375,3625,3053.51,0.0692,12.517397422099648,7702817.714,Sandy shale,2.4610419259340888,3375.7522866959557,22.011226046228355,1776.5960898395374,7.622520222579013,0.6667
993,Well_no_50,4375,3625,3054.01,0.0674,,7925666.527000003,Sandy shale,,,21.709736630976888,,9.137508739759411,0.6667
994,Well_no_50,4375,3625,3054.51,0.07072,20.430165007664034,7733187.988,Sandy shale,2.54416829515502,2906.395358966537,24.220531789751234,1494.3702886066071,6.03301795702542,0.6667
995,Well_no_50,4375,3625,3055.01,0.06944,10.415834014243247,7512937.563999997,Sandy shale,2.6930523135914712,2894.729911459299,19.302316743748825,1735.547351867321,8.111809151331233,0.6667
996,Well_no_50,4375,3625,3055.51,0.13372,84.35373288278379,7155135.399,Sandstone,2.194507313834074,3312.0777462051683,24.07343580044204,1744.152274758216,6.67583862640531,0.0
997,Well_no_50,4375,3625,3056.01,,,7168551.153,Shaly sandstone,1.9104242436832863,3663.71254819188,26.42896917596683,1642.4931253322732,6.628308242263638,0.3333
998,Well_no_50,4375,3625,3056.51,0.144,115.58162655389452,7190065.681,Shaly sandstone,1.9241902978386705,2890.353251410791,27.94728229775184,1708.9131845638144,5.6193750828666165,0.3333
999,Well_no_50,4375,3625,3057.01,0.14898,116.57564987801112,7019979.5720000025,Sandstone,2.2964745218614895,2899.885961414349,19.311831815822867,1576.868220086482,5.443046765159229,0.0
1000,Well_no_51,1775,975,3056.8,0.13276,87.19016744275693,7229450.147000001,Shaly sandstone,1.9785353196477204,3622.3109349249894,25.96063201752404,1550.9857741148114,7.350512296341384,0.3333
1001,Well_no_51,1775,975,3057.3,0.13254,96.79153135089528,7253600.568,Shaly sandstone,2.0160847087277425,4080.805755065187,25.459852811819037,1543.2723310278243,5.267689815142435,0.3333
1002,Well_no_51,1775,975,3057.8,0.13551,93.49633251779944,7095139.432,Shaly sandstone,1.806994092384497,4064.921873573988,29.858029222720795,1479.778958317066,6.771971299519287,0.3333
1003,Well_no_51,1775,975,3058.3,,,7295604.033,Shaly sandstone,1.800532299275194,3596.479172624287,23.28927750185772,1726.919369194938,6.804284509200606,0.3333
1004,Well_no_51,1775,975,3058.8,0.1520099999999999,144.68034259537728,7274905.382,Sandstone,1.6641853682331291,4019.319582658575,36.69694080612428,1542.5365402739817,5.578565609988203,0.0
1005,Well_no_51,1775,975,3059.3,0.06379,,7725794.515,Shale,1.6276551407279556,4724.649056447684,36.33302051920086,,4.504111112550149,1.0
1006,Well_no_51,1775,975,3059.8,,,7920180.878,Shale,1.5770353046009498,5029.22656872021,39.88814301350915,1598.3074772413636,4.0286735593447895,1.0
1007,Well_no_51,1775,975,3060.3,0.12124,48.1148873174104,7386291.528,Shaly sandstone,2.211185640810293,2970.635809529528,23.58915452450711,1811.128882821132,6.739733231153866,0.3333
1008,Well_no_51,1775,975,3060.8,0.129,,,Shaly sandstone,,,30.23088405191694,,4.655194362665488,0.3333
1009,Well_no_51,1775,975,3061.3,0.13241,65.34521687261577,7330086.85,Shaly sandstone,1.59082939871346,4849.4340525093685,29.86241742058388,1540.557348724935,3.9726967146902834,0.3333
1010,Well_no_51,1775,975,3061.8,0.13498,83.42807727016344,7436161.58,Shaly sandstone,1.9051948633965528,3962.785574772597,29.895044593520087,1753.5860725957336,5.947774334266479,0.3333
1011,Well_no_51,1775,975,3062.3,0.12919,68.24942035033419,7268394.8089999985,Shaly sandstone,1.5877816135607792,4332.75276007789,33.354598190538354,1624.3318007056805,5.366844473934285,0.3333
1012,Well_no_51,1775,975,3062.8,0.12692,81.805290713185,7215392.077,Shaly sandstone,1.7710109549994577,4451.9029352419775,30.023980540698627,1632.6981840811159,4.720989853873307,0.3333
1013,Well_no_51,1775,975,3063.3,0.14211,132.5259941166715,7132980.798,Sandstone,1.5144531115743332,4631.698484442664,32.48900354343214,1758.6227609437462,4.361499395265116,0.0
1014,Well_no_51,1775,975,3063.8,,,7000498.652000003,Sandstone,1.7365840524575358,4464.766005645623,26.18305648985535,1679.3809358391704,4.508695644541317,0.0
1015,Well_no_51,1775,975,3064.3,0.14342,109.93791063623127,7288068.361,Sandstone,2.4837146397435803,3043.936818722968,22.62227792335013,1533.0587935490603,5.837398179523634,0.0
1016,Well_no_51,1775,975,3064.8,0.05648,53.46654494964554,7951943.272999999,Shale,1.3807759754125024,5706.261434924281,44.960025858889296,1640.5880307209686,4.25767121543635,1.0
1017,Well_no_51,1775,975,3065.3,0.11896,44.82528153329305,7439952.498,Shaly sandstone,2.206346734901626,3062.820153232537,26.36054132049933,1774.8143042808974,6.5414014112823455,0.3333
1018,Well_no_51,1775,975,3065.8,0.12472,65.99947808067752,7279476.896000002,Shaly sandstone,1.8695074889535328,4312.658098010785,34.77100693479246,1681.6014809439987,4.430274818917058,0.3333
1019,Well_no_51,1775,975,3066.3,0.13448,40.75184214994509,7054383.056,Shaly sandstone,1.5738255884639696,4787.978425156535,34.60483205890152,1670.2931590809549,5.9941899454143694,0.3333
1020,Well_no_52,5125,9225,3054.71,0.07524,39.723027524050536,7417194.761,Sandy shale,3.185415441366627,1880.4365115227276,20.75407681253964,1675.3749832516626,6.742719830963472,0.6667
1021,Well_no_52,5125,9225,3055.21,0.13922,61.600894328671906,7296271.62,Shaly sandstone,2.0576887868713207,2871.064424772637,16.96155116317774,1878.5322411028808,5.702100829526532,0.3333
1022,Well_no_52,5125,9225,3055.71,0.1335599999999999,83.53928911581671,7403769.127,Sandstone,1.898203999433813,4453.051568437975,32.643748936535445,1740.234485192434,4.928562602028497,0.0
1023,Well_no_52,5125,9225,3056.21,,,7132014.24,Sandstone,2.118494480226216,3478.029969732957,25.626776227453032,1865.908120995089,5.481367021761296,0.0
1024,Well_no_52,5125,9225,3056.71,0.14632,128.84401864364406,7183386.7289999975,Sandstone,1.815723307427482,4438.0244068495385,30.20509293101684,1827.9272249101928,6.650250737948433,0.0
1025,Well_no_52,5125,9225,3057.21,0.14404,102.06648289039715,7224120.458,Sandstone,2.4108471671050933,3535.2501486041688,30.13075249689475,1742.2632497947711,5.240705169857828,0.0
1026,Well_no_52,5125,9225,3057.71,0.15911,197.47069076865208,7039065.706,Sandstone,1.7145682733598997,3595.2777533231488,26.264998290970357,1562.178266867091,4.031685682255615,0.0
1027,Well_no_52,5125,9225,3058.21,0.1573,163.2563903919684,7206907.456961288,Sandstone,1.825224165100848,3360.930676875271,26.401300993105178,1771.7887459666451,5.729808239620789,0.0
1028,Well_no_52,5125,9225,3058.71,0.15825,154.98398204117427,6993569.7689999975,Sandstone,2.42350182364252,2410.247748373106,21.966149592074903,1748.976009246967,5.985886851168913,0.0
1029,Well_no_52,5125,9225,3059.21,0.07881,41.88487509979826,7551077.272000001,Sandy shale,3.0935722024192303,2447.2368442875995,17.752664587759586,1701.3812651198934,8.815245978682468,0.6667
1030,Well_no_52,5125,9225,3059.71,0.07464,34.345163522179774,7833871.839,Sandy shale,2.6936554667001618,2818.281622094386,24.649601322520127,1546.7544598480874,6.76130736320428,0.6667
1031,Well_no_52,5125,9225,3060.21,0.138,51.52351711247925,7134645.574,Sandstone,1.6024079367102668,3666.5497826335527,32.90675947551084,1673.1390763227191,3.1468559664777414,0.0
1032,Well_no_52,5125,9225,3060.71,0.1456299999999999,143.06193006600984,7008163.499,Sandstone,1.5831708483699432,4489.159987329919,31.904941382869573,1728.7977178234478,2.4750152026099377,0.0
1033,Well_no_52,5125,9225,3061.21,0.15187,156.09598456376324,7082734.662000001,Sandstone,1.7115940099422369,4285.755431781517,31.43804464779852,1751.0846245811167,4.511264626265996,0.0
1034,Well_no_52,5125,9225,3061.71,,106.68287027327976,7074880.774,Sandstone,2.359891380323997,2911.6565345760546,20.00655446001896,1653.946460775404,5.066144947403688,0.0
1035,Well_no_52,5125,9225,3062.21,0.15255,135.28682245590468,6960772.715,Sandstone,2.105660984903804,3387.9071686242396,24.168597768199703,1617.1428626035731,5.506621510494006,0.0
1036,Well_no_52,5125,9225,3062.71,0.15769,168.6074503500145,7289756.5929999985,Sandstone,2.1380317257109716,3362.84278887885,24.178384226279963,1786.1388712971952,5.92222182890742,0.0
1037,Well_no_52,5125,9225,3063.21,0.16205,167.29269032612143,7059427.422,Sandstone,1.691040327051315,3954.073069830034,27.81055238218564,1657.73448510809,5.543226520203207,0.0
1038,Well_no_52,5125,9225,3063.71,0.15957,168.75298201074952,7264560.422999999,Sandstone,3.6464906931681864,2815.337638192851,28.902544753960985,1620.7702778081311,7.138561939804572,0.0
1039,Well_no_52,5125,9225,3064.21,0.16439,221.6171656952416,6925255.084,Sandstone,1.5457888335616117,4606.180658867188,30.995130388029523,1786.0902506422094,5.8773469201433794,0.0
1040,Well_no_53,7875,6125,3051.63,,,6951884.517999997,Sandstone,1.83157122588699,4098.870286348571,25.7061374771244,1593.384311868875,4.9528604140056185,0.0
1041,Well_no_53,7875,6125,3052.13,0.05993,9.672383656918544,7796994.261,Sandy shale,2.4491344639116193,2946.491766991523,21.262929222626163,1696.237318898491,8.841358979448666,0.6667
1042,Well_no_53,7875,6125,3052.63,0.12329,51.5229575771365,7439955.65,Shaly sandstone,1.9689659028962712,3629.5345456406126,28.614684404775502,1664.7514619145013,5.833208430602955,0.3333
1043,Well_no_53,7875,6125,3053.13,0.12466,51.98124721030795,7168678.509,Shaly sandstone,2.2303864914281304,3214.7248485874275,23.766166912011773,1510.2344689377676,6.664513208462019,0.3333
1044,Well_no_53,7875,6125,3053.63,0.12646,93.72891055789897,7311805.116,Sandstone,1.7274630035014031,4607.427916848448,36.67126181929361,1535.9575176239216,5.779675265311487,0.0
1045,Well_no_53,7875,6125,3054.13,0.13118,95.96710902506013,7350979.797999999,Sandstone,1.621309360382895,4031.3822711620674,34.106567248764684,1812.6840032850328,5.3273360659887015,0.0
1046,Well_no_53,7875,6125,3054.63,0.14154,104.3648261139708,6950569.017000001,Sandstone,2.2585002464809416,,,1754.6427995590484,6.998659346868472,0.0
1047,Well_no_53,7875,6125,3055.13,0.14899,128.5808183314106,7156058.804,Sandstone,1.7586958743300112,3845.6721318886266,31.59102434847005,1650.9947700085474,5.426510693024759,0.0
1048,Well_no_53,7875,6125,3055.63,,,7387930.618,Sandstone,2.22263568075304,3317.8835670165886,24.46755452851229,1635.154989184342,6.719495814757921,0.0
1049,Well_no_53,7875,6125,3056.13,0.1554,198.0101113316232,7202122.461,Sandstone,2.181743775154436,3531.540027530434,24.06861150075093,1766.7355825870486,5.767690427004711,0.0
1050,Well_no_53,7875,6125,3056.63,0.06517,13.04383388790432,7803390.594,Sandy shale,2.8008852778838267,2787.690837680419,21.76629626754375,1647.4713196996925,8.948829482292274,0.6667
1051,Well_no_53,7875,6125,3057.13,0.06966,,7873714.116,Sandy shale,,2622.261658175532,,,7.658194688989853,0.6667
1052,Well_no_53,7875,6125,3057.63,0.12593,86.69679798163202,7210892.210303541,Shaly sandstone,2.1815389452904994,3565.739192043373,25.30947212514261,1717.3658898580645,6.434112288753233,0.3333
1053,Well_no_53,7875,6125,3058.13,,,7217520.502,Shaly sandstone,2.294592688745911,3371.763957194513,25.720025426837555,1673.2937280825588,6.3256849562586375,0.3333
1054,Well_no_53,7875,6125,3058.63,0.13697,66.26595771638168,7505505.176,Shaly sandstone,2.052627986327205,3888.037611524555,31.9262139926086,1887.4614956703488,7.312509570087719,0.3333
1055,Well_no_53,7875,6125,3059.13,,,7358998.0929999985,Shaly sandstone,1.6277446468781973,4312.063789105308,33.74285515769215,1634.342551556139,5.168417243966126,0.3333
1056,Well_no_53,7875,6125,3059.63,,61.38049024989847,7062044.199,Shaly sandstone,1.6349761030816106,,,1795.9635444982375,4.209871596328844,0.3333
1057,Well_no_53,7875,6125,3060.13,0.14026,91.40072288825439,7242401.8670000015,Sandstone,2.19124812959202,3521.5079585619487,27.173708159765344,1686.958685416495,6.871211731670046,0.0
1058,Well_no_53,7875,6125,3060.63,0.13985,102.11605555110782,7104259.07,Sandstone,2.4261486972250093,2957.1971467815806,21.2167066643857,1604.3724518952554,5.217678723439511,0.0
1059,Well_no_53,7875,6125,3061.13,0.06489,10.83426836985962,7655576.511,Sandy shale,2.5088769740200063,3109.261902030096,21.081625915366725,1683.4695685436136,7.227729546748037,0.6667
1060,Well_no_54,3725,4375,3046.72,0.14704,130.69842109016446,7168265.317000003,Sandstone,1.750874578687516,4165.397188598526,31.463179867310945,1701.2978993064346,5.200312983345416,0.0
1061,Well_no_54,3725,4375,3047.22,0.15119,130.7954227369845,7169538.725,Sandstone,1.8110571885415752,3670.414144991692,33.11390167074485,1596.9322018301898,6.4807215711327695,0.0
1062,Well_no_54,3725,4375,3047.72,0.15032,129.50429756500085,6900167.833,Sandstone,2.160648913583921,3348.594025343689,24.227533325778438,1794.8296591295632,5.486130711556744,0.0
1063,Well_no_54,3725,4375,3048.22,0.15217,147.01701612191852,7012257.223999999,Sandstone,1.923974975787412,3601.6027004117527,24.95692222771896,1733.384553534581,4.876369237399471,0.0
1064,Well_no_54,3725,4375,3048.72,0.15104,138.7347777554813,7153959.063999997,Sandstone,2.4010623578649466,3006.946383063937,21.709749270804853,1539.7319175304224,7.142258445168112,0.0
1065,Well_no_54,3725,4375,3049.22,0.15067,148.23918191381932,7279267.417,Sandstone,1.92963959341806,3604.870716263847,28.6003495797948,1381.1739333698154,3.681060441516202,0.0
1066,Well_no_54,3725,4375,3049.72,0.16581,192.02055401150113,6784052.91,Sandstone,1.5418185814408754,4569.777170361529,33.68142506573093,1588.12716676887,5.198079328580464,0.0
1067,Well_no_54,3725,4375,3050.22,0.17007,179.72147286891513,6950965.618,Sandstone,1.55676010864815,4041.527348904553,33.09208644055376,1656.3205712990002,5.535791896184639,0.0
1068,Well_no_54,3725,4375,3050.72,0.16831,208.70278118593566,7261799.505,Sandstone,2.314288395460752,3219.796671055957,23.99243747708125,1775.8312662295225,7.298285928879269,0.0
1069,Well_no_54,3725,4375,3051.22,0.16802,216.3129875714951,7171060.11,Sandstone,2.019398349702476,3777.603051580925,21.714866450506296,1842.2042128597257,3.784103185945689,0.0
1070,Well_no_54,3725,4375,3051.72,0.16825,195.9392365725279,7095133.107115095,Sandstone,2.167821908030909,3328.9591620099627,19.08383900398624,1748.4053491214154,6.698501876869012,0.0
1071,Well_no_54,3725,4375,3052.22,0.17488,254.1123701378316,6716636.325,Sandstone,1.708823318264968,4186.554052399921,29.950947588474804,1683.0887775894057,4.840733905150451,0.0
1072,Well_no_54,3725,4375,3052.72,0.18107,359.0684180437223,6708874.397999999,Sandstone,1.9070792138944908,3137.1558375855475,18.76899065399813,1735.9546579036953,4.349939103692903,0.0
1073,Well_no_54,3725,4375,3053.22,0.18435,416.0208289515284,6805165.698,Sandstone,1.7311243996470234,3543.4210096505485,28.62464101285425,1515.2823838450815,4.833202566241585,0.0
1074,Well_no_54,3725,4375,3053.72,0.18243,310.6303829996976,6786467.663,Sandstone,1.8637037329538808,3274.3763472573733,26.75068520261769,1614.5206921195486,5.1817263154916775,0.0
1075,Well_no_54,3725,4375,3054.22,0.18448,430.312240319366,6663918.52,Sandstone,1.7071098165593943,4014.164074413453,26.97795154820745,1699.1993878343847,4.928901572263219,0.0
1076,Well_no_54,3725,4375,3054.72,0.07212,41.788485418003155,7521084.772000001,Sandy shale,2.9406471484161765,2565.501229339864,17.83882445645387,1690.7380525377791,8.406119712491543,0.6667
1077,Well_no_54,3725,4375,3055.22,0.0783399999999999,23.07084603350367,7564138.872,Sandy shale,3.0165045283974035,2130.9750813613805,13.698112360007004,1872.8048766027848,8.46092265905871,0.6667
